ModuleColor	Gene
darkorange	Bradi5g25870.5
darkorange	Bradi5g25980.1
darkorange	Bradi5g26060.1
darkorange	Bradi5g26280.2
darkorange	Bradi5g26435.1
darkorange	Bradi5g26700.1
darkred	Bradi1g00900.2
darkred	Bradi1g00900.5
darkred	Bradi1g03250.2
darkred	Bradi1g05450.1
darkred	Bradi1g07560.1
darkred	Bradi1g26880.1
darkred	Bradi1g26880.3
darkred	Bradi1g32920.1
darkred	Bradi1g34120.1
darkred	Bradi1g36990.1
darkred	Bradi1g38687.1
darkred	Bradi1g38687.3
darkred	Bradi1g38687.4
darkred	Bradi1g38687.5
darkred	Bradi1g39070.4
darkred	Bradi1g46500.2
darkred	Bradi1g46500.3
darkred	Bradi1g46500.4
darkred	Bradi1g50897.2
darkred	Bradi1g50897.3
darkred	Bradi1g55420.1
darkred	Bradi1g55600.1
darkred	Bradi1g61260.1
darkred	Bradi1g62020.1
darkred	Bradi1g64370.1
darkred	Bradi1g68430.3
darkred	Bradi1g69070.1
darkred	Bradi1g69637.1
darkred	Bradi1g72560.1
darkred	Bradi1g75770.1
darkred	Bradi1g78410.1
darkred	Bradi2g04910.1
darkred	Bradi2g08540.1
darkred	Bradi2g09770.2
darkred	Bradi2g12204.1
darkred	Bradi2g18095.1
darkred	Bradi2g18630.1
darkred	Bradi2g21030.1
darkred	Bradi2g26950.2
darkred	Bradi2g26950.3
darkred	Bradi2g28427.1
darkred	Bradi2g28427.2
darkred	Bradi2g28427.3
darkred	Bradi2g34090.1
darkred	Bradi2g35720.1
darkred	Bradi2g39810.1
darkred	Bradi2g42240.1
darkred	Bradi2g42870.1
darkred	Bradi2g46957.1
darkred	Bradi2g47610.1
darkred	Bradi2g48250.1
darkred	Bradi2g48250.4
darkred	Bradi2g48260.1
darkred	Bradi2g48260.3
darkred	Bradi2g51150.1
darkred	Bradi2g51150.3
darkred	Bradi2g53740.1
darkred	Bradi2g58790.1
darkred	Bradi2g59200.1
darkred	Bradi2g60886.1
darkred	Bradi2g60904.1
darkred	Bradi3g01930.1
darkred	Bradi3g03790.2
darkred	Bradi3g03790.3
darkred	Bradi3g07830.1
darkred	Bradi3g11450.2
darkred	Bradi3g12610.1
darkred	Bradi3g14490.1
darkred	Bradi3g14730.1
darkred	Bradi3g17700.1
darkred	Bradi3g26385.1
darkred	Bradi3g26860.1
darkred	Bradi3g26860.2
darkred	Bradi3g26860.6
darkred	Bradi3g26860.8
darkred	Bradi3g34200.1
darkred	Bradi3g37620.1
darkred	Bradi3g39997.1
darkred	Bradi3g44370.3
darkred	Bradi3g45940.2
darkred	Bradi3g45940.3
darkred	Bradi3g49160.1
darkred	Bradi3g50420.1
darkred	Bradi3g53170.2
darkred	Bradi3g53567.1
darkred	Bradi3g54150.1
darkred	Bradi3g54150.2
darkred	Bradi3g60517.2
darkred	Bradi4g00300.1
darkred	Bradi4g02690.2
darkred	Bradi4g05410.1
darkred	Bradi4g05410.2
darkred	Bradi4g19090.1
darkred	Bradi4g19090.3
darkred	Bradi4g20580.2
darkred	Bradi4g20580.3
darkred	Bradi4g22770.1
darkred	Bradi4g22770.2
darkred	Bradi4g22770.3
darkred	Bradi4g23800.2
darkred	Bradi4g29290.2
darkred	Bradi4g29290.3
darkred	Bradi4g29830.1
darkred	Bradi4g29830.2
darkred	Bradi4g30930.1
darkred	Bradi4g31130.1
darkred	Bradi4g33323.1
darkred	Bradi4g34410.1
darkred	Bradi4g34667.1
darkred	Bradi4g34860.1
darkred	Bradi4g35010.3
darkred	Bradi4g36250.1
darkred	Bradi4g36850.1
darkred	Bradi4g37856.1
darkred	Bradi4g37856.2
darkred	Bradi4g40670.1
darkred	Bradi4g42050.3
darkred	Bradi4g43670.1
darkred	Bradi4g44870.1
darkred	Bradi5g07080.1
darkred	Bradi5g10380.1
darkred	Bradi5g10380.2
darkred	Bradi5g10770.1
darkred	Bradi5g11630.1
darkred	Bradi5g12187.1
darkred	Bradi5g13610.1
darkred	Bradi5g16055.4
darkred	Bradi5g16400.1
darkred	Bradi5g16400.3
darkred	Bradi5g17390.1
darkred	Bradi5g17390.8
darkred	Bradi5g17980.4
darkred	Bradi5g18767.1
darkred	Bradi5g18767.2
darkred	Bradi5g18767.3
darkred	Bradi5g19500.3
darkred	Bradi5g19960.1
darkred	Bradi5g21350.1
darkred	Bradi5g24430.1
darkred	Bradi5g25110.1
darkred	Bradi5g25110.3
darkturquoise	Bradi1g02770.1
darkturquoise	Bradi1g06200.1
darkturquoise	Bradi1g06200.2
darkturquoise	Bradi1g07070.1
darkturquoise	Bradi1g09030.1
darkturquoise	Bradi1g09750.2
darkturquoise	Bradi1g13440.1
darkturquoise	Bradi1g16170.2
darkturquoise	Bradi1g23900.1
darkturquoise	Bradi1g23900.2
darkturquoise	Bradi1g24720.1
darkturquoise	Bradi1g24720.2
darkturquoise	Bradi1g24720.3
darkturquoise	Bradi1g24720.4
darkturquoise	Bradi1g30550.1
darkturquoise	Bradi1g30730.1
darkturquoise	Bradi1g30730.2
darkturquoise	Bradi1g36160.1
darkturquoise	Bradi1g47920.1
darkturquoise	Bradi1g52551.1
darkturquoise	Bradi1g61560.2
darkturquoise	Bradi1g61560.3
darkturquoise	Bradi1g61560.4
darkturquoise	Bradi1g61560.5
darkturquoise	Bradi1g67960.1
darkturquoise	Bradi1g68300.1
darkturquoise	Bradi1g70700.1
darkturquoise	Bradi1g74434.1
darkturquoise	Bradi1g75720.1
darkturquoise	Bradi1g76110.1
darkturquoise	Bradi2g00256.1
darkturquoise	Bradi2g06150.1
darkturquoise	Bradi2g07577.1
darkturquoise	Bradi2g08937.1
darkturquoise	Bradi2g10180.1
darkturquoise	Bradi2g15057.1
darkturquoise	Bradi2g16960.1
darkturquoise	Bradi2g17926.1
darkturquoise	Bradi2g27020.1
darkturquoise	Bradi2g32220.1
darkturquoise	Bradi2g34827.1
darkturquoise	Bradi2g46030.1
darkturquoise	Bradi2g48040.1
darkturquoise	Bradi2g48720.1
darkturquoise	Bradi2g48720.2
darkturquoise	Bradi2g48990.1
darkturquoise	Bradi2g49110.1
darkturquoise	Bradi2g50120.2
darkturquoise	Bradi2g51540.1
darkturquoise	Bradi2g56820.1
darkturquoise	Bradi3g02910.1
darkturquoise	Bradi3g02910.2
darkturquoise	Bradi3g05570.1
darkturquoise	Bradi3g05570.2
darkturquoise	Bradi3g05570.3
darkturquoise	Bradi3g05570.4
darkturquoise	Bradi3g06240.1
darkturquoise	Bradi3g06350.1
darkturquoise	Bradi3g12820.5
darkturquoise	Bradi3g19893.1
darkturquoise	Bradi3g20790.1
darkturquoise	Bradi3g28477.2
darkturquoise	Bradi3g35820.1
darkturquoise	Bradi3g36270.4
darkturquoise	Bradi3g40660.1
darkturquoise	Bradi3g44040.1
darkturquoise	Bradi3g46470.1
darkturquoise	Bradi3g56280.1
darkturquoise	Bradi3g57260.8
darkturquoise	Bradi4g04800.1
darkturquoise	Bradi4g05940.1
darkturquoise	Bradi4g06100.1
darkturquoise	Bradi4g06100.2
darkturquoise	Bradi4g08070.1
darkturquoise	Bradi4g08380.1
darkturquoise	Bradi4g16230.1
darkturquoise	Bradi4g16230.2
darkturquoise	Bradi4g20160.1
darkturquoise	Bradi4g20404.1
darkturquoise	Bradi4g22230.1
darkturquoise	Bradi4g22230.2
darkturquoise	Bradi4g28000.1
darkturquoise	Bradi4g31180.1
darkturquoise	Bradi4g31180.3
darkturquoise	Bradi4g34050.1
darkturquoise	Bradi4g34050.3
darkturquoise	Bradi4g34050.4
darkturquoise	Bradi4g35890.1
darkturquoise	Bradi4g37420.4
darkturquoise	Bradi4g38855.5
darkturquoise	Bradi4g39490.3
darkturquoise	Bradi4g39800.2
darkturquoise	Bradi4g40310.1
darkturquoise	Bradi4g41400.1
darkturquoise	Bradi4g42240.1
darkturquoise	Bradi5g00847.1
darkturquoise	Bradi5g00847.2
darkturquoise	Bradi5g02190.1
darkturquoise	Bradi5g07855.1
darkturquoise	Bradi5g09076.4
darkturquoise	Bradi5g09730.2
darkturquoise	Bradi5g10130.1
darkturquoise	Bradi5g10959.1
darkturquoise	Bradi5g11090.2
darkturquoise	Bradi5g12227.1
darkturquoise	Bradi5g14367.1
darkturquoise	Bradi5g14367.2
darkturquoise	Bradi5g14367.3
darkturquoise	Bradi5g14910.1
darkturquoise	Bradi5g16830.1
darkturquoise	Bradi5g17260.1
darkturquoise	Bradi5g17400.1
darkturquoise	Bradi5g17580.1
darkturquoise	Bradi5g19500.1
darkturquoise	Bradi5g19650.1
darkturquoise	Bradi5g22730.1
darkturquoise	Bradi5g23890.1
darkturquoise	Bradi5g25270.1
darkturquoise	Bradi5g26350.1
darkturquoise	Bradi5g26350.2
darkturquoise	Bradi5g26350.3
green	Bradi1g00750.1
green	Bradi1g01080.1
green	Bradi1g01870.2
green	Bradi1g02150.1
green	Bradi1g02150.2
green	Bradi1g02635.1
green	Bradi1g04337.2
green	Bradi1g05690.1
green	Bradi1g05772.1
green	Bradi1g05777.1
green	Bradi1g05783.1
green	Bradi1g05804.1
green	Bradi1g05980.2
green	Bradi1g07170.1
green	Bradi1g07170.3
green	Bradi1g07620.2
green	Bradi1g09357.2
green	Bradi1g09357.4
green	Bradi1g10530.1
green	Bradi1g10880.1
green	Bradi1g11310.2
green	Bradi1g11310.3
green	Bradi1g11800.3
green	Bradi1g11800.4
green	Bradi1g11800.5
green	Bradi1g11800.6
green	Bradi1g11900.4
green	Bradi1g13862.1
green	Bradi1g14270.1
green	Bradi1g14370.1
green	Bradi1g14660.1
green	Bradi1g14660.2
green	Bradi1g14660.3
green	Bradi1g14965.5
green	Bradi1g14986.2
green	Bradi1g15530.2
green	Bradi1g16560.1
green	Bradi1g16750.1
green	Bradi1g17050.1
green	Bradi1g17050.2
green	Bradi1g17410.1
green	Bradi1g17410.6
green	Bradi1g18030.1
green	Bradi1g18110.1
green	Bradi1g18170.1
green	Bradi1g19210.1
green	Bradi1g19280.1
green	Bradi1g19930.1
green	Bradi1g20170.1
green	Bradi1g20313.24
green	Bradi1g21787.1
green	Bradi1g25837.1
green	Bradi1g25977.2
green	Bradi1g25977.3
green	Bradi1g26310.4
green	Bradi1g26310.5
green	Bradi1g26310.6
green	Bradi1g26403.1
green	Bradi1g26420.1
green	Bradi1g26540.1
green	Bradi1g27310.1
green	Bradi1g28300.3
green	Bradi1g28300.4
green	Bradi1g28310.1
green	Bradi1g28680.5
green	Bradi1g28816.1
green	Bradi1g29130.1
green	Bradi1g29130.2
green	Bradi1g29287.5
green	Bradi1g29537.2
green	Bradi1g29730.1
green	Bradi1g29900.1
green	Bradi1g31750.1
green	Bradi1g31830.2
green	Bradi1g31830.4
green	Bradi1g31980.1
green	Bradi1g33800.4
green	Bradi1g34760.1
green	Bradi1g35220.1
green	Bradi1g35220.2
green	Bradi1g37337.1
green	Bradi1g37692.1
green	Bradi1g37692.2
green	Bradi1g37692.3
green	Bradi1g37692.4
green	Bradi1g37692.5
green	Bradi1g38180.1
green	Bradi1g38180.2
green	Bradi1g38380.1
green	Bradi1g39090.1
green	Bradi1g43430.1
green	Bradi1g46130.1
green	Bradi1g46580.1
green	Bradi1g46970.1
green	Bradi1g47140.1
green	Bradi1g47563.1
green	Bradi1g47580.1
green	Bradi1g47580.2
green	Bradi1g48090.1
green	Bradi1g48630.2
green	Bradi1g49100.1
green	Bradi1g49740.1
green	Bradi1g50470.4
green	Bradi1g50790.1
green	Bradi1g51570.1
green	Bradi1g51740.1
green	Bradi1g51880.1
green	Bradi1g51970.1
green	Bradi1g52140.5
green	Bradi1g52330.1
green	Bradi1g52990.4
green	Bradi1g54240.1
green	Bradi1g54410.1
green	Bradi1g55090.1
green	Bradi1g56730.1
green	Bradi1g57200.1
green	Bradi1g57930.1
green	Bradi1g58220.2
green	Bradi1g58491.1
green	Bradi1g60207.1
green	Bradi1g60207.2
green	Bradi1g60762.1
green	Bradi1g60977.4
green	Bradi1g61360.2
green	Bradi1g62680.1
green	Bradi1g63010.1
green	Bradi1g64190.1
green	Bradi1g64190.2
green	Bradi1g64730.3
green	Bradi1g65081.1
green	Bradi1g65450.1
green	Bradi1g65450.2
green	Bradi1g65450.3
green	Bradi1g66890.1
green	Bradi1g67380.1
green	Bradi1g67700.1
green	Bradi1g67780.1
green	Bradi1g68180.1
green	Bradi1g68280.1
green	Bradi1g68290.1
green	Bradi1g68487.2
green	Bradi1g68487.3
green	Bradi1g68487.4
green	Bradi1g69220.2
green	Bradi1g69230.2
green	Bradi1g69230.3
green	Bradi1g69680.1
green	Bradi1g70710.2
green	Bradi1g70710.6
green	Bradi1g70710.7
green	Bradi1g70890.3
green	Bradi1g71510.1
green	Bradi1g71690.1
green	Bradi1g72660.1
green	Bradi1g72790.1
green	Bradi1g72800.1
green	Bradi1g73780.1
green	Bradi1g74470.1
green	Bradi1g74470.4
green	Bradi1g76290.1
green	Bradi1g76350.1
green	Bradi1g76370.1
green	Bradi1g76420.2
green	Bradi1g76820.1
green	Bradi1g76850.3
green	Bradi1g78057.1
green	Bradi1g78400.1
green	Bradi1g78470.1
green	Bradi1g78470.2
green	Bradi1g78570.1
green	Bradi2g00650.1
green	Bradi2g00660.1
green	Bradi2g00660.2
green	Bradi2g00817.1
green	Bradi2g00817.2
green	Bradi2g03400.2
green	Bradi2g03980.1
green	Bradi2g05070.3
green	Bradi2g05420.1
green	Bradi2g07030.1
green	Bradi2g07076.1
green	Bradi2g07470.1
green	Bradi2g08100.1
green	Bradi2g08390.1
green	Bradi2g09120.1
green	Bradi2g09350.1
green	Bradi2g09800.1
green	Bradi2g11990.1
green	Bradi2g12380.2
green	Bradi2g12930.1
green	Bradi2g13083.1
green	Bradi2g13810.2
green	Bradi2g14260.1
green	Bradi2g14440.1
green	Bradi2g14520.1
green	Bradi2g15900.1
green	Bradi2g15930.1
green	Bradi2g15930.2
green	Bradi2g16320.1
green	Bradi2g16610.1
green	Bradi2g16610.5
green	Bradi2g16610.6
green	Bradi2g17777.1
green	Bradi2g18330.1
green	Bradi2g18760.1
green	Bradi2g18800.2
green	Bradi2g19320.3
green	Bradi2g19600.1
green	Bradi2g20280.1
green	Bradi2g20280.2
green	Bradi2g20310.1
green	Bradi2g20810.3
green	Bradi2g21040.1
green	Bradi2g21760.1
green	Bradi2g21760.2
green	Bradi2g22070.1
green	Bradi2g22210.1
green	Bradi2g22740.1
green	Bradi2g23207.1
green	Bradi2g23260.3
green	Bradi2g23580.1
green	Bradi2g23820.1
green	Bradi2g25080.1
green	Bradi2g25837.1
green	Bradi2g26680.1
green	Bradi2g27380.1
green	Bradi2g28170.4
green	Bradi2g29350.1
green	Bradi2g30465.1
green	Bradi2g30540.1
green	Bradi2g33011.1
green	Bradi2g33858.2
green	Bradi2g34030.1
green	Bradi2g34030.2
green	Bradi2g34030.3
green	Bradi2g34080.2
green	Bradi2g34740.1
green	Bradi2g34740.2
green	Bradi2g35800.1
green	Bradi2g36230.1
green	Bradi2g36890.1
green	Bradi2g37770.1
green	Bradi2g39310.1
green	Bradi2g39760.1
green	Bradi2g40060.1
green	Bradi2g40760.1
green	Bradi2g40760.2
green	Bradi2g40760.3
green	Bradi2g42070.1
green	Bradi2g44081.1
green	Bradi2g44440.1
green	Bradi2g45730.1
green	Bradi2g45910.1
green	Bradi2g46263.1
green	Bradi2g46298.1
green	Bradi2g46345.1
green	Bradi2g46420.1
green	Bradi2g47970.1
green	Bradi2g48267.1
green	Bradi2g48267.2
green	Bradi2g50060.1
green	Bradi2g50330.6
green	Bradi2g50670.5
green	Bradi2g50720.1
green	Bradi2g51517.1
green	Bradi2g51517.2
green	Bradi2g51517.3
green	Bradi2g51860.4
green	Bradi2g53050.1
green	Bradi2g53076.1
green	Bradi2g53600.1
green	Bradi2g54630.1
green	Bradi2g56130.3
green	Bradi2g56530.2
green	Bradi2g56810.1
green	Bradi2g57120.1
green	Bradi2g57250.1
green	Bradi2g57530.1
green	Bradi2g58630.2
green	Bradi2g58697.1
green	Bradi2g58697.2
green	Bradi2g58697.3
green	Bradi2g58697.4
green	Bradi2g58830.1
green	Bradi2g58940.1
green	Bradi2g60430.1
green	Bradi2g61110.1
green	Bradi3g00387.3
green	Bradi3g00580.1
green	Bradi3g01990.1
green	Bradi3g02640.1
green	Bradi3g03468.1
green	Bradi3g04140.1
green	Bradi3g04140.3
green	Bradi3g04140.4
green	Bradi3g04310.1
green	Bradi3g04550.1
green	Bradi3g04550.3
green	Bradi3g06390.1
green	Bradi3g06590.1
green	Bradi3g06780.4
green	Bradi3g06880.1
green	Bradi3g07031.1
green	Bradi3g07110.1
green	Bradi3g07110.2
green	Bradi3g07520.1
green	Bradi3g08110.1
green	Bradi3g08110.2
green	Bradi3g10670.3
green	Bradi3g11337.2
green	Bradi3g12030.5
green	Bradi3g13270.1
green	Bradi3g13610.1
green	Bradi3g15740.1
green	Bradi3g16187.1
green	Bradi3g16250.1
green	Bradi3g16480.1
green	Bradi3g16900.4
green	Bradi3g18190.1
green	Bradi3g18190.2
green	Bradi3g19947.1
green	Bradi3g19947.3
green	Bradi3g20010.1
green	Bradi3g20470.1
green	Bradi3g20660.1
green	Bradi3g21117.1
green	Bradi3g22786.1
green	Bradi3g24710.2
green	Bradi3g27090.2
green	Bradi3g27289.1
green	Bradi3g27300.1
green	Bradi3g27303.1
green	Bradi3g28065.1
green	Bradi3g28340.1
green	Bradi3g28450.1
green	Bradi3g29060.1
green	Bradi3g29790.1
green	Bradi3g29980.1
green	Bradi3g30880.1
green	Bradi3g32480.1
green	Bradi3g32960.1
green	Bradi3g32970.4
green	Bradi3g33895.1
green	Bradi3g33895.2
green	Bradi3g34020.2
green	Bradi3g34040.1
green	Bradi3g38517.1
green	Bradi3g38797.1
green	Bradi3g40300.1
green	Bradi3g40400.1
green	Bradi3g41090.1
green	Bradi3g41720.1
green	Bradi3g42340.1
green	Bradi3g44380.1
green	Bradi3g44960.1
green	Bradi3g45590.1
green	Bradi3g45590.2
green	Bradi3g45590.3
green	Bradi3g46480.2
green	Bradi3g51060.1
green	Bradi3g52016.1
green	Bradi3g52130.1
green	Bradi3g52720.2
green	Bradi3g52890.1
green	Bradi3g53502.2
green	Bradi3g53907.1
green	Bradi3g55220.1
green	Bradi3g55614.4
green	Bradi3g55614.5
green	Bradi3g56560.1
green	Bradi3g56740.1
green	Bradi3g56740.2
green	Bradi3g56740.3
green	Bradi3g57640.1
green	Bradi3g58107.2
green	Bradi3g59430.1
green	Bradi3g60330.1
green	Bradi3g60796.1
green	Bradi3g60900.1
green	Bradi4g00320.1
green	Bradi4g01035.2
green	Bradi4g01360.1
green	Bradi4g03490.1
green	Bradi4g03980.3
green	Bradi4g05020.1
green	Bradi4g05600.1
green	Bradi4g06300.2
green	Bradi4g06330.1
green	Bradi4g07450.1
green	Bradi4g07450.2
green	Bradi4g08120.1
green	Bradi4g08430.1
green	Bradi4g09080.1
green	Bradi4g13260.1
green	Bradi4g13337.1
green	Bradi4g13710.1
green	Bradi4g13710.3
green	Bradi4g14850.1
green	Bradi4g14850.2
green	Bradi4g16010.1
green	Bradi4g16970.1
green	Bradi4g16970.2
green	Bradi4g16970.3
green	Bradi4g17280.1
green	Bradi4g17280.2
green	Bradi4g17390.1
green	Bradi4g20250.6
green	Bradi4g20700.6
green	Bradi4g22690.1
green	Bradi4g23190.1
green	Bradi4g23470.1
green	Bradi4g24937.1
green	Bradi4g25910.6
green	Bradi4g27360.1
green	Bradi4g27530.1
green	Bradi4g27777.1
green	Bradi4g28400.1
green	Bradi4g29650.1
green	Bradi4g29870.1
green	Bradi4g29870.2
green	Bradi4g29870.3
green	Bradi4g31016.2
green	Bradi4g31060.2
green	Bradi4g31900.4
green	Bradi4g32350.1
green	Bradi4g32660.4
green	Bradi4g33100.1
green	Bradi4g33370.1
green	Bradi4g34710.1
green	Bradi4g34990.4
green	Bradi4g34990.5
green	Bradi4g35150.1
green	Bradi4g35150.2
green	Bradi4g35150.3
green	Bradi4g35270.1
green	Bradi4g35410.1
green	Bradi4g36330.2
green	Bradi4g36700.1
green	Bradi4g36920.10
green	Bradi4g36920.13
green	Bradi4g37360.1
green	Bradi4g37540.1
green	Bradi4g37540.3
green	Bradi4g38030.1
green	Bradi4g38220.1
green	Bradi4g38310.1
green	Bradi4g38400.1
green	Bradi4g38500.1
green	Bradi4g39067.1
green	Bradi4g39880.1
green	Bradi4g40090.1
green	Bradi4g40570.1
green	Bradi4g40942.2
green	Bradi4g41160.1
green	Bradi4g41288.5
green	Bradi4g42060.1
green	Bradi4g42320.1
green	Bradi4g42393.1
green	Bradi4g42744.2
green	Bradi4g42744.3
green	Bradi4g42790.1
green	Bradi4g45110.4
green	Bradi4g45245.1
green	Bradi4g45390.2
green	Bradi5g01153.1
green	Bradi5g01220.2
green	Bradi5g01686.1
green	Bradi5g01760.2
green	Bradi5g02470.1
green	Bradi5g02470.2
green	Bradi5g05162.1
green	Bradi5g05162.2
green	Bradi5g05162.3
green	Bradi5g05162.4
green	Bradi5g07170.1
green	Bradi5g08269.1
green	Bradi5g08390.1
green	Bradi5g08990.1
green	Bradi5g09630.1
green	Bradi5g09930.1
green	Bradi5g11350.1
green	Bradi5g11887.1
green	Bradi5g11920.4
green	Bradi5g12520.1
green	Bradi5g13285.1
green	Bradi5g13370.1
green	Bradi5g13790.1
green	Bradi5g13790.4
green	Bradi5g13810.1
green	Bradi5g14600.1
green	Bradi5g14600.2
green	Bradi5g14640.1
green	Bradi5g14660.3
green	Bradi5g14840.1
green	Bradi5g15570.2
green	Bradi5g16752.1
green	Bradi5g17240.1
green	Bradi5g18460.1
green	Bradi5g18697.2
green	Bradi5g18710.1
green	Bradi5g19030.1
green	Bradi5g19030.3
green	Bradi5g19030.6
green	Bradi5g19940.1
green	Bradi5g21090.1
green	Bradi5g21640.1
green	Bradi5g21677.1
green	Bradi5g21677.2
green	Bradi5g21993.1
green	Bradi5g22295.1
green	Bradi5g22295.2
green	Bradi5g22430.1
green	Bradi5g22690.1
green	Bradi5g23851.2
green	Bradi5g24207.1
green	Bradi5g24870.2
green	Bradi5g24870.5
green	Bradi5g24930.1
green	Bradi5g24930.3
green	Bradi5g24930.4
green	Bradi5g25080.1
green	Bradi5g25080.2
green	Bradi5g26017.1
green	Bradi5g26017.2
green	Bradi5g26017.3
green	Bradi5g26287.1
green	Bradi5g26520.1
green	Bradi5g26725.3
green	Bradi5g26810.1
green	Bradi5g27617.1
greenyellow	Bradi1g01840.1
greenyellow	Bradi1g02090.2
greenyellow	Bradi1g02090.3
greenyellow	Bradi1g02247.3
greenyellow	Bradi1g02247.4
greenyellow	Bradi1g03160.1
greenyellow	Bradi1g03590.1
greenyellow	Bradi1g03590.2
greenyellow	Bradi1g05180.1
greenyellow	Bradi1g05580.1
greenyellow	Bradi1g06235.1
greenyellow	Bradi1g06340.1
greenyellow	Bradi1g06821.1
greenyellow	Bradi1g08410.4
greenyellow	Bradi1g08760.1
greenyellow	Bradi1g08760.2
greenyellow	Bradi1g08760.6
greenyellow	Bradi1g08870.1
greenyellow	Bradi1g08907.2
greenyellow	Bradi1g09729.1
greenyellow	Bradi1g09790.1
greenyellow	Bradi1g09950.2
greenyellow	Bradi1g10140.1
greenyellow	Bradi1g10140.3
greenyellow	Bradi1g10140.4
greenyellow	Bradi1g10490.1
greenyellow	Bradi1g11070.1
greenyellow	Bradi1g11220.1
greenyellow	Bradi1g11630.1
greenyellow	Bradi1g12570.1
greenyellow	Bradi1g12570.2
greenyellow	Bradi1g12570.3
greenyellow	Bradi1g12570.4
greenyellow	Bradi1g13340.1
greenyellow	Bradi1g14940.1
greenyellow	Bradi1g15170.1
greenyellow	Bradi1g15595.1
greenyellow	Bradi1g17200.1
greenyellow	Bradi1g18035.1
greenyellow	Bradi1g20100.1
greenyellow	Bradi1g20360.1
greenyellow	Bradi1g20380.1
greenyellow	Bradi1g20380.2
greenyellow	Bradi1g20380.3
greenyellow	Bradi1g21740.1
greenyellow	Bradi1g21740.2
greenyellow	Bradi1g22030.1
greenyellow	Bradi1g22030.2
greenyellow	Bradi1g22660.1
greenyellow	Bradi1g23050.1
greenyellow	Bradi1g23653.1
greenyellow	Bradi1g24250.1
greenyellow	Bradi1g25693.1
greenyellow	Bradi1g26070.2
greenyellow	Bradi1g26070.3
greenyellow	Bradi1g26070.4
greenyellow	Bradi1g29240.1
greenyellow	Bradi1g29321.1
greenyellow	Bradi1g29321.2
greenyellow	Bradi1g30247.1
greenyellow	Bradi1g30247.2
greenyellow	Bradi1g30247.3
greenyellow	Bradi1g31170.1
greenyellow	Bradi1g31987.1
greenyellow	Bradi1g32570.1
greenyellow	Bradi1g32821.1
greenyellow	Bradi1g32821.2
greenyellow	Bradi1g33280.1
greenyellow	Bradi1g33457.2
greenyellow	Bradi1g33457.3
greenyellow	Bradi1g33457.4
greenyellow	Bradi1g33457.5
greenyellow	Bradi1g33990.1
greenyellow	Bradi1g34980.1
greenyellow	Bradi1g35090.1
greenyellow	Bradi1g36290.1
greenyellow	Bradi1g37080.1
greenyellow	Bradi1g37760.1
greenyellow	Bradi1g37760.2
greenyellow	Bradi1g37990.1
greenyellow	Bradi1g38297.1
greenyellow	Bradi1g44230.1
greenyellow	Bradi1g46440.1
greenyellow	Bradi1g46530.1
greenyellow	Bradi1g47030.1
greenyellow	Bradi1g48010.1
greenyellow	Bradi1g48447.1
greenyellow	Bradi1g48836.2
greenyellow	Bradi1g49060.1
greenyellow	Bradi1g49130.1
greenyellow	Bradi1g49600.1
greenyellow	Bradi1g49820.1
greenyellow	Bradi1g49966.2
greenyellow	Bradi1g50190.1
greenyellow	Bradi1g51610.1
greenyellow	Bradi1g51610.2
greenyellow	Bradi1g52060.1
greenyellow	Bradi1g52060.2
greenyellow	Bradi1g52090.1
greenyellow	Bradi1g52320.1
greenyellow	Bradi1g52640.1
greenyellow	Bradi1g53850.1
greenyellow	Bradi1g54370.1
greenyellow	Bradi1g55007.1
greenyellow	Bradi1g55007.2
greenyellow	Bradi1g56240.1
greenyellow	Bradi1g56510.1
greenyellow	Bradi1g56510.3
greenyellow	Bradi1g57110.1
greenyellow	Bradi1g57450.1
greenyellow	Bradi1g58230.1
greenyellow	Bradi1g58857.1
